"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77"
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83435582822086e-06,1.53374233128834e-05,1.91717791411043e-05,1.91717791411043e-05,1.91717791411043e-05,2.30061349693252e-05,2.6840490797546e-05,6.13496932515337e-05,6.51840490797546e-05,0.0095590490797546,0.0229716257668712,0.0669401840490798,0.120747699386503,0.186395705521472,0.300789877300614,0.405364263803681,0.507350460122699,0.598309049079755,0.650460122699386,0.685632668711656,0.716085122699387,0.72736963190184,0.736276840490798,0.743247699386503,0.750586656441718,0.758995398773006,0.76646472392638,0.772691717791411,0.777592024539877,0.781652607361963,0.786303680981595,0.790605828220859,0.812595858895706,0.837653374233129,0.843853527607362,0.850973926380368,0.855736196319018,0.859796779141104,0.862492331288344,0.864781441717791,0.866127300613497,0.867879601226994,0.869394171779141,0.870778374233129,0.872181748466258,0.873508435582822,0.874555214723926,0.875406441717791,0.876288343558282,0.879378834355828,0.882699386503067,0.885019171779141,0.886667944785276,0.888539110429448,0.889666411042945,0.890663343558282,0.891303680981595,0.891871165644172,0.892400306748466,0.892921779141104,0.893270705521472
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61955605507165e-05,5.61955605507165e-05,0.000112391121101433,0.000112391121101433,0.000112391121101433,0.000112391121101433,0.0114076987917954,0.0173082326496207,0.03529081202585,0.0680528238269177,0.119303175049171,0.189322843495364,0.22433267771846,0.274908682214105,0.31610002809778,0.345153132902501,0.362517561112672,0.377746558021916,0.384490025288002,0.390671536948581,0.394773812868783,0.402191626861478,0.412419218881708,0.42275920202304,0.4313571227873,0.436976678842371,0.442259061534139,0.45568980050576,0.469851081764541,0.478224220286597,0.485248665355437,0.488957572351784,0.493453217195842,0.496768755268334,0.499747119977522,0.501376791233493,0.502500702444507,0.503456026973869,0.504804720427086,0.506490587243608,0.507895476257376,0.509356560831694,0.510986232087665,0.512053947738129,0.512559707783085,0.513627423433549,0.51452655240236,0.515088508007867,0.515425681371172,0.515706659173925,0.515987636976679,0.51604383253723,0.51610002809778,0.516324810339983,0.516381005900534,0.516493397021635,0.516605788142737,0.516718179263838
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13072287113151e-05,2.26144574226303e-05,0.00500910231911261,0.0211558249188706,0.0908761971528398,0.1299087506643,0.185992605072423,0.287056615294158,0.364533746424089,0.384287474982756,0.425344022433542,0.460158979635681,0.481948009362385,0.505874105315528,0.517056954511019,0.526340189283009,0.534357014439331,0.544329990162711,0.558995465801287,0.575741471522744,0.58911792308823,0.599735410848155,0.607243410712468,0.614841868406472,0.620518097219552,0.631192121123034,0.640170060719818,0.645642759416095,0.652325331584482,0.657436198961996,0.662230463935594,0.665407795203474,0.667997150578365,0.669772385486041,0.671411933649182,0.672983638440055,0.674363120342835,0.675719987788193,0.676658487771232,0.67758568052556,0.678298035934373,0.679078234715454,0.679835819039112,0.680344644331121,0.681045692511222,0.681497981659675,0.681905041893282,0.682425174414003,0.682809620190188,0.683069686450548,0.683499361141578,0.683714198487093,0.683917728603896,0.684155180406834
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47922900285297e-06,1.04376870085589e-05,1.04376870085589e-05,1.04376870085589e-05,1.04376870085589e-05,1.04376870085589e-05,1.73961450142648e-05,3.82715190313826e-05,4.87092060399415e-05,0.00284948855333658,0.0082040219887273,0.023686591051423,0.0451569132280287,0.0795943218982673,0.125287036392735,0.186114397049614,0.234148632663002,0.267664045647485,0.295546586876348,0.315889638856029,0.338135829100271,0.349238048848375,0.360876069862918,0.37119546308538,0.382454248138613,0.39867093452091,0.414824994781156,0.430655486744138,0.442509219956858,0.452442418760003,0.46108482360309,0.469254053301788,0.478035627304989,0.487728759306938,0.495156913228029,0.503820193445133,0.511349245007306,0.519299283278825,0.526014195254332,0.530182311599749,0.533233595435252,0.535968269431494,0.537721800848932,0.53913436782409,0.540362535662097,0.541528077378053,0.54253705378888,0.543490362535662,0.544440192053441,0.545497877670308,0.546590355577204,0.547675875026094,0.548263864727576,0.548754436016979,0.549144109665298,0.549523345626609,0.549839955465869,0.55007306380906,0.55026790063322,0.550525363579431,0.550674970426553
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103430079155673,0.0131926121372032,0.0561477572559367,0.108601583113456,0.162849604221636,0.192612137203166,0.22353562005277,0.244221635883905,0.25910290237467,0.271345646437995,0.279155672823219,0.287810026385224,0.293298153034301,0.304274406332454,0.312084432717678,0.317994722955145,0.324643799472295,0.334564643799472,0.342058047493404,0.349656992084433,0.356517150395778,0.362532981530343,0.36802110817942,0.370976253298153,0.374459102902375,0.375725593667546,0.378997361477573,0.380474934036939,0.382585751978892,0.384485488126649,0.386385224274406,0.387018469656992,0.388390501319261,0.388918205804749,0.389023746701847,0.389656992084433,0.390290237467018,0.390395778364116,0.390817941952507,0.391240105540897,0.391873350923483,0.392506596306069,0.392612137203166,0.392717678100264,0.392823218997362,0.393139841688654,0.393245382585752,0.393562005277045,0.393667546174142,0.39377308707124,0.394089709762533,0.394195250659631
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101711911754172,0.0320177637705035,0.129790129646873,0.236516008881885,0.264450970560848,0.275696583339302,0.403552754100709,0.43499749301626,0.447460783611489,0.479335291168254,0.499892557839696,0.525893560633192,0.534202421030012,0.537783826373469,0.541580116037533,0.549745720220615,0.555690853090753,0.566148556693647,0.574600673304205,0.581691855884249,0.586419310937612,0.592077931380274,0.596733758326767,0.607477974357138,0.619224983883676,0.62137382708975,0.627390588066757,0.630542224768999,0.63383711768498,0.635556192249839,0.638063175990259,0.639137597593296,0.640713415944417,0.641572953226846,0.64207434997493,0.643148771577967,0.643578540219182,0.644652961822219,0.645082730463434,0.645727383425256,0.646586920707686,0.647732970417592,0.648520879593152,0.649452044982451,0.650598094692357,0.651027863333572,0.651529260081656,0.65203065682974,0.652460425470955,0.652603681684693,0.652961822219039,0.653176706539646
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22850164463421e-06,2.22850164463421e-06,2.22850164463421e-06,2.22850164463421e-06,2.22850164463421e-06,4.45700328926843e-06,6.68550493390264e-06,6.68550493390264e-06,0.00666544841910093,0.0144763466835439,0.0309048608077873,0.0605327901731991,0.100382856582548,0.146726776784361,0.231073335532122,0.310737812324505,0.385457243967446,0.437109455086778,0.46971911965271,0.497597675227084,0.512125277448455,0.524792080796556,0.535361864097056,0.546506600821871,0.561023060535019,0.57584928197677,0.58962142214061,0.599932699250332,0.608697396218678,0.616497151974898,0.623967089487712,0.635214337288181,0.648672258720127,0.655812377989535,0.665577672196322,0.673589135608782,0.682737134860006,0.689516236862983,0.694944866869312,0.698601838068156,0.701940133531818,0.704360286317891,0.706299082748723,0.708026171523315,0.709523724628509,0.710929909166273,0.712019646470499,0.713209666348734,0.714444256259861,0.715616448124939,0.716891151065669,0.717733524687341,0.718709608407691,0.719496269488247,0.720133620958612,0.720793257445424,0.721399409892765,0.721816139700311,0.72227743954075,0.722569373256197
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16065648898691e-06,7.16065648898691e-06,7.16065648898691e-06,7.16065648898691e-06,7.16065648898691e-06,7.16065648898691e-06,7.16065648898691e-06,7.16065648898691e-06,0.0134405522298284,0.0280339701543838,0.0783662246154727,0.144265746283619,0.186971901583937,0.263018073496978,0.354194712571249,0.428450720362043,0.483838398304357,0.558788989774583,0.585082920402142,0.612006988800733,0.623993927763297,0.633037836908888,0.640527883596368,0.650230573138945,0.66200269240684,0.67458396585799,0.685031363675422,0.691998682439206,0.697605476470083,0.703334001661272,0.709191418669264,0.724608312090052,0.736015237877009,0.742660327098788,0.751654111648956,0.759480709191419,0.766390742703291,0.771439005528027,0.774224500902243,0.776186520780225,0.778141380001719,0.780067596597256,0.781506888551542,0.782702718185203,0.783934351101309,0.784829433162432,0.785524016841864,0.78618995789534,0.787822587574829,0.789448056597829,0.790822902643714,0.791689342078882,0.792784922521697,0.793730129178243,0.794188411193538,0.794782745682124,0.79537708017071,0.795770916277604,0.796179073697477,0.79636525076619
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01306858474319e-05,1.01306858474319e-05,1.01306858474319e-05,1.01306858474319e-05,1.01306858474319e-05,1.01306858474319e-05,1.01306858474319e-05,1.01306858474319e-05,0.00635194002633978,0.0113970215783609,0.036359031506433,0.0832438456083477,0.155121061695877,0.211214669233107,0.280589605916321,0.345567824941749,0.41001924830311,0.449012258129875,0.479039610981663,0.5,0.510799311113362,0.51889372910546,0.526177692229764,0.533917536217202,0.545203120251241,0.557299159153075,0.568817748961605,0.577813797994124,0.58433795967987,0.590801337250532,0.596525174754331,0.605288218012359,0.61716138182555,0.620555161584439,0.625914294397731,0.629378988957552,0.63270185391551,0.635021780974572,0.636703474825246,0.638060986728802,0.639580589605916,0.6412217607132,0.642579272616756,0.644007699321244,0.644889068989971,0.645810961402087,0.64650997872556,0.64717860399149,0.648151149832844,0.648981866072333,0.64974166751089,0.650157025630635,0.650663559923007,0.650977611184277,0.651372707932327,0.651625975078513,0.651879242224699,0.652223685543511,0.652395907202918,0.652568128862324
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0973954311559e-07,3.40713497427149e-06,8.05322812100533e-06,1.92038516731665e-05,2.53986425354783e-05,2.75668193372875e-05,3.53103079151772e-05,4.30537964930669e-05,5.63725968470373e-05,8.73465511585962e-05,9.23023838484457e-05,0.00846673041106464,0.0166026589900818,0.045355780777502,0.0951950414416022,0.146107549622598,0.17922428209343,0.254021116183612,0.339697861465272,0.413094672820572,0.474728195807427,0.508911051785664,0.53772736043988,0.552989156947814,0.566101361026526,0.576927687277046,0.588172471650314,0.602977402332153,0.616621738945938,0.628051747565989,0.636415954188283,0.643190267735764,0.650122548450234,0.655873482547261,0.666887820700451,0.678009018996016,0.685116302552347,0.69298337720794,0.699953755886213,0.706384878019922,0.710312375426628,0.712695821210902,0.71437677771139,0.71605091994193,0.717499262045538,0.718805433698857,0.71997686865092,0.721111134857809,0.722173851230239,0.723122583450802,0.724066050099132,0.725291379731697,0.726578657272886,0.727683188483636,0.728499042440202,0.729311179522252,0.72997309292589,0.730549518215628,0.73103983591238,0.731475949189086,0.731818521123772,0.732138172332268,0.732415698962899
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99458087974548e-06,1.74810330791092e-05,3.24647757183456e-05,4.49512279177093e-05,4.49512279177093e-05,4.7448518357582e-05,4.7448518357582e-05,4.7448518357582e-05,7.24214227563094e-05,7.99132940759276e-05,0.0105210846231838,0.0197285944749946,0.0562389807059341,0.115067651598016,0.16896417387135,0.217576429573912,0.282473516234885,0.341017496016822,0.393188390596203,0.446023564432591,0.476173351913174,0.503036705174885,0.515513168212489,0.525861939795322,0.534857179959744,0.545018654759586,0.559535404086566,0.573545203454252,0.586980626020768,0.596018320122667,0.602693577468447,0.609141581384198,0.614475793763766,0.625810995070349,0.637830453957456,0.64403622070054,0.65130333588057,0.65678738568653,0.661826917794193,0.665110854722626,0.667051249394407,0.668589580305369,0.670075468117093,0.671406523921545,0.67249034797245,0.673504247891038,0.674423250772911,0.675132481257835,0.6758192361288,0.676491007257126,0.677572334017591,0.678536288127382,0.679332923777701,0.679897311417112,0.680564087964558,0.68111598915177,0.681553014978748,0.682032494743204,0.682422072051824,0.68268428754801,0.682924027430238,0.683146286279387
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105279781018055,0.000105279781018055,0.0103174185397694,0.0126335737221667,0.036110964889193,0.066484181712902,0.12454598094436,0.179607306416803,0.251250197399589,0.335263462651998,0.363741643417382,0.398062852029268,0.415065536663684,0.433068379217771,0.440595883560562,0.448439227246407,0.455177133231563,0.461493920092646,0.469021424435437,0.478549244617571,0.490656419434648,0.498289203558457,0.504500710638522,0.51108069695215,0.515502447754909,0.520134758119703,0.525609306732642,0.529557298520819,0.534136968995105,0.536347844396484,0.538927199031426,0.540137916513134,0.541190714323314,0.541927672790441,0.543243670053166,0.544717586987419,0.545296625783018,0.546402063483708,0.546981102279307,0.547560141074907,0.548244459651524,0.548770858556614,0.549455177133232,0.549665736695268,0.549718376585777,0.549876296257304,0.549981576038322,0.550455335052903,0.550560614833921,0.550718534505448,0.550771174395957,0.550771174395957,0.550981733957993,0.551034373848502
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83613807130456e-06,7.29292646906888e-06,1.13445522852183e-05,1.37755277749079e-05,1.49910155197527e-05,1.70168284278274e-05,1.82323161726722e-05,1.98529664991319e-05,2.91717058762755e-05,3.52491446004996e-05,0.00514596994909132,0.0113785859420739,0.0276138557499661,0.0679084899793164,0.113603131096431,0.153940712559432,0.198724953355658,0.254953416432179,0.313491306223905,0.354043218692581,0.378797436941509,0.40328667886206,0.417480334421195,0.429710977272405,0.440889818061743,0.453429194800143,0.470730042197683,0.487489187223603,0.502340421652699,0.512944741901306,0.521030166380014,0.528765125225625,0.535074722109114,0.543677539204544,0.552160023013235,0.558196540316716,0.564909679131493,0.5715847326636,0.578258975870542,0.582951163728225,0.586034856136896,0.588112529855418,0.589918339481675,0.591502120013208,0.59285738884871,0.594039653261863,0.595077274633379,0.596078026209967,0.596975866490826,0.597923541769223,0.598976964481422,0.599938010125013,0.600749955938569,0.601275856969505,0.601725182272516,0.602109276399887,0.602471086585269,0.602772122383409,0.603021297371103,0.603258317481347,0.603452390357941,0.603614050228005
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46435689344537e-06,2.9337202442641e-05,6.37765270492195e-05,8.41850157049698e-05,8.67360767869386e-05,9.05626684098917e-05,9.43892600328449e-05,0.000102042443278751,0.000126277523557455,0.000128828584639423,0.00779476713595561,0.0163765366156986,0.0386237025462778,0.0734928809451681,0.11999936223473,0.168698480524243,0.236847526267957,0.30134153924648,0.350705846713117,0.40650520575902,0.441515330282689,0.471349989636314,0.486745643265996,0.499460131698528,0.510304692357978,0.522105900923165,0.537879111592978,0.553231397184266,0.56791721806789,0.578173759147946,0.585974903936606,0.593397853919865,0.599695785965975,0.612034630654188,0.62428291267399,0.631950126755847,0.64068623543105,0.648333041024251,0.655560834834739,0.660879797190644,0.664417481146064,0.666752977566607,0.668781071126772,0.670431607646806,0.671872957158118,0.673198233390201,0.674397869863997,0.675497377190325,0.676455938391875,0.677419601715589,0.679069500470352,0.680482150544492,0.681689440201534,0.682533203654395,0.683574674341109,0.684338079369888,0.685007095138634,0.685618074267766,0.686146781677004,0.68656898228607,0.68693187072498,0.687286468215373
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5619630751929e-05,1.5619630751929e-05,1.5619630751929e-05,1.5619630751929e-05,1.5619630751929e-05,1.5619630751929e-05,3.1239261503858e-05,3.1239261503858e-05,0.00743494423791822,0.0147293117990691,0.0340820343007091,0.0584798975352223,0.0948892568179688,0.151198025678673,0.224704007997251,0.294945487488676,0.346833900846584,0.416747368092218,0.455671487926025,0.488082221736278,0.504482834025804,0.518228109087501,0.52858392427603,0.540361125862985,0.557792633782137,0.573084252288276,0.589625441254569,0.599715722720315,0.60922807784824,0.618756052606916,0.626815782074912,0.638905376276905,0.652400737246571,0.661444503451938,0.671831557901971,0.680641029646059,0.691262378557371,0.698353690918747,0.702352316391241,0.704913935834557,0.707085064509075,0.709053137983818,0.71077129736653,0.712270781918715,0.713770266470901,0.714848020992784,0.715878916622411,0.716862953359783,0.718409296804223,0.719783824310393,0.721173971447315,0.722048670769423,0.722532879322733,0.723220143075818,0.723829308675143,0.724282277966949,0.724594670581987,0.724922682827778,0.72542251101184,0.725688044734622
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01958060754091e-07,3.60783224301636e-06,4.9607693341475e-06,5.86272739490159e-06,6.31370642527864e-06,6.76468545565568e-06,9.47055963791796e-06,1.0372517698672e-05,1.84901402454589e-05,2.20979724884752e-05,0.00687968510840183,0.0151912286382508,0.032684254247546,0.0586809404536308,0.0978196065839331,0.131538857706194,0.174962726583139,0.225663593094248,0.279862252964962,0.320868874239086,0.345299310272671,0.370131117643292,0.384265251434339,0.396746998058084,0.408115277455829,0.420955552408724,0.438290284378357,0.454461039470587,0.469144465720633,0.479745178808676,0.488442309409497,0.496720931470129,0.50371922406352,0.512704079285721,0.521091387292674,0.527286486232963,0.533843721334645,0.540814955186214,0.547560699522594,0.552451116128002,0.555722067035327,0.557870080157013,0.559638368935121,0.56118026623998,0.56237626262854,0.563474847546539,0.564484589595553,0.565434351433527,0.566280839073545,0.567102071887861,0.568215088134832,0.569197320462993,0.570085749152836,0.570697276718027,0.57126280442212,0.571733626529834,0.57215980171354,0.572534565287783,0.572831309489771,0.573070779354902,0.573299876702333,0.573507327056307
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93398207581374e-07,1.54283533971157e-05,4.18345736344869e-05,7.62516696742066e-05,9.13833239675316e-05,9.99875979774616e-05,0.000114525854063205,0.000129064110148949,0.000155173631282529,0.000235875787513596,0.000251007441806921,0.00862266935436495,0.0190492692597773,0.0457210351950411,0.0977917279103067,0.157646915011729,0.202169285827455,0.253701469669341,0.320288759435773,0.39359984429231,0.456460296616028,0.499655235641395,0.539242610263771,0.557760194729556,0.572351559954878,0.584174425842729,0.595761712642171,0.610653040661425,0.624510372303969,0.636802616174018,0.645894960209683,0.653089023379296,0.660128803014938,0.666211431341751,0.677629599652031,0.691508293630048,0.699427489409326,0.708548613258059,0.716112956909202,0.722996376117146,0.72804827175739,0.731589672260236,0.734187569613027,0.736127981751818,0.737808782174793,0.739393452088139,0.740799805840107,0.742121897046598,0.743425592908654,0.74460556524443,0.745848141091105,0.747827717511596,0.749335839056165,0.750754060772284,0.751709728585594,0.752789713323392,0.753598515080325,0.754305549044659,0.754864826855304,0.75539829184392,0.755839483411256,0.756217478069486,0.756491628041388
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24144887255122e-06,1.00865199264805e-05,2.0173039852961e-05,3.02595597794414e-05,3.25010086519926e-05,3.58631819608195e-05,4.03460797059219e-05,4.70704263235756e-05,6.61227417402609e-05,7.06056394853633e-05,0.00842448558748375,0.0217824001434527,0.043522212758327,0.0948312188998969,0.159050970547362,0.237790827991214,0.363904828080871,0.437776258573542,0.540248576679966,0.625525619760613,0.66223831084413,0.687539785717488,0.700042587528579,0.70969538709822,0.717120186488546,0.724417223293137,0.733261980544224,0.741452234724526,0.748717891244901,0.754092885641279,0.75846483166719,0.76287600304837,0.766984578831757,0.782789034832115,0.796576186847178,0.802820863406106,0.809463397139911,0.814494329134352,0.818740754023401,0.821386784417447,0.823076836867351,0.824360066346887,0.825810283767427,0.827099116869144,0.82828596404716,0.829469449051867,0.830589052763706,0.831560720849957,0.832342986506478,0.833142063029542,0.836126552203344,0.838433003093199,0.840342717532613,0.841692069753889,0.843318240910925,0.844352669565607,0.845174160577397,0.845890303492177,0.846529116420854,0.847073788496884,0.84758371811539,0.848001748330121
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27788178315624e-06,5.11152713262496e-06,8.94517248209368e-06,1.02230542652499e-05,1.02230542652499e-05,1.27788178315624e-05,1.53345813978749e-05,1.53345813978749e-05,2.81133992294373e-05,3.1947044578906e-05,0.00645202512315586,0.0142879962174699,0.0316697442319611,0.0617804726884716,0.0927882741567578,0.145776920177114,0.211732232651157,0.263625733983349,0.313270163377186,0.364633343769368,0.393127551770186,0.422042182877662,0.437917308269812,0.450737018318435,0.462087164316429,0.474143978940508,0.490348797832713,0.506832194953645,0.523951977202589,0.535404353743235,0.545241487709972,0.553583499990416,0.561157505319183,0.572425866883055,0.583586886377141,0.591572369640085,0.600737337788881,0.609291478445329,0.617812394175415,0.624473991911008,0.629331220568785,0.632557872071255,0.635082966474771,0.637064961120447,0.638781156355226,0.640433457500847,0.641841683225885,0.643097841018727,0.644338664230172,0.645481090544314,0.646796030899181,0.64796145908542,0.649089828699947,0.649786274271767,0.650490387134286,0.651051377237092,0.651562529950354,0.652045569264387,0.65243532320825,0.652684510155966,0.652909417349801,0.653084487154093
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5860031126507e-06,3.5860031126507e-06,3.5860031126507e-06,3.5860031126507e-06,7.1720062253014e-06,1.07580093379521e-05,1.43440124506028e-05,4.66180404644591e-05,8.60640747036168e-05,0.00749474650543997,0.0248940336080212,0.0459940759228579,0.0905071325601911,0.143816654832856,0.198564164353695,0.263797146975924,0.343270147958488,0.416765281752265,0.456666738386729,0.487380855046582,0.506702239817544,0.518632872173333,0.527615809970523,0.536154083381744,0.545258945284764,0.556870423363527,0.568883533790907,0.579204050749116,0.587469787923776,0.593494273153029,0.598783627744189,0.603359367715931,0.611793647036886,0.621866729780321,0.627572060732549,0.633603717968027,0.638552402263485,0.642497005687401,0.645563038348717,0.647664436172731,0.648976913311961,0.650630060746893,0.652039359970164,0.653168950950649,0.65432005794981,0.655313380812015,0.656130989521699,0.656737024047737,0.657335886567549,0.658160667283459,0.65883842187175,0.659383494344873,0.659828158730842,0.660520257331583,0.661050985792256,0.661606816274717,0.662094512698037,0.662542763087118,0.662783025295666,0.663084249557129,0.663353199790577
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8560361747607e-06,1.54241446990428e-05,2.18508716569773e-05,2.31362170485642e-05,2.44215624401511e-05,3.08482893980856e-05,3.98457071391939e-05,5.91258880129974e-05,9.25448681942568e-05,9.64009043690175e-05,0.00999227507419656,0.0220642389919807,0.0566374593348852,0.0965885647961892,0.159806992535999,0.242647503023775,0.336031701758738,0.406180711849985,0.492354122938145,0.581967118294192,0.626779400026478,0.66157755581291,0.675673938722444,0.686333308054874,0.694814016948564,0.703134057668306,0.713170034485817,0.722546629117443,0.730643019739049,0.737114733785689,0.742446346469992,0.748367932689033,0.753234250341581,0.774055560339897,0.793830599189461,0.800789459139513,0.809779164808272,0.816637767817779,0.823018222341616,0.826821559355322,0.82934726304979,0.830996361187196,0.832393531627851,0.833735432216668,0.835031060371388,0.83633697128924,0.837554193375073,0.838631312813223,0.839576041676039,0.840506631739548,0.844041331566412,0.846632587875851,0.848541325782358,0.849961632440061,0.852198133421422,0.853674995276356,0.854746973332939,0.855713553067412,0.85656188102586,0.857195556303912,0.857856223835188,0.858329230939292
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1911901010796e-06,6.5735703032388e-06,6.5735703032388e-06,6.5735703032388e-06,6.5735703032388e-06,1.0955950505398e-05,1.31471406064776e-05,3.50590416172736e-05,3.72502317183532e-05,0.00667655623798954,0.0162476745995052,0.0463765384893497,0.0867557896720446,0.121170621399601,0.164413758044407,0.233464731699728,0.319396633893767,0.409759122472188,0.452340519706468,0.48256579596076,0.507354729574274,0.518913257357469,0.529238145113756,0.538655880168196,0.547747127897575,0.561038887050724,0.574146586235382,0.58613677846849,0.595157908114634,0.603789005922787,0.611317935110096,0.617904652553942,0.62729828451727,0.638670561141873,0.644919835310152,0.65362324239164,0.660409358134684,0.667026752239944,0.671704943105749,0.674722211874936,0.676799460090759,0.678762766421326,0.680329467343598,0.681646372594347,0.682941365944085,0.684118035028365,0.68510187938375,0.686002458515293,0.686924949547848,0.688226516467889,0.689230081534184,0.69001452759037,0.690485633462102,0.691079445979495,0.691603140413653,0.692218864832056,0.692757897596922,0.693244341799361,0.693548917223411,0.693995920004032,0.694223803774544
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57413529783974e-06,1.57553549147813e-05,2.94777608083005e-05,3.30354215955092e-05,3.40518961061403e-05,3.81177941486645e-05,4.67578274890284e-05,5.99719961272321e-05,8.28426726164308e-05,8.94497569355326e-05,0.00965803256276095,0.0198126129239652,0.0440163957338565,0.0829595671851534,0.133323846237901,0.191537849698996,0.264271175069946,0.345734491775451,0.474178752125067,0.579652721483443,0.623260494464026,0.659478497752321,0.676099380712904,0.688715862338857,0.698245310876023,0.707314296459873,0.717959325772457,0.727736794090217,0.736175565477476,0.742377076466836,0.747582442435778,0.752607384179082,0.757221670220092,0.778072611856667,0.794332646365977,0.802731267010066,0.811275243509175,0.817892492573383,0.823712317384001,0.827386872739932,0.829701893437895,0.831416177700074,0.832918018789531,0.834278061684756,0.83551663587596,0.836726748780866,0.837874348503368,0.838897430098319,0.839749743975483,0.840602566089902,0.843340440184287,0.845354076189847,0.846851343144006,0.848039601846934,0.849771166175794,0.851022446298381,0.852071956230608,0.85297763501958,0.853760320392766,0.854390534589357,0.854996353397693,0.855442077470605
"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64964835638086e-06,7.29929671276173e-06,1.09489450691426e-05,1.09489450691426e-05,1.09489450691426e-05,1.45985934255235e-05,2.5547538494666e-05,4.01461319201895e-05,4.74454286329512e-05,0.00859492187927693,0.0186314548593243,0.0390366388198497,0.102463877605393,0.173340048686309,0.228070175438596,0.297249260033796,0.37143566217395,0.448738864010453,0.524319431822744,0.562695484290089,0.594951076463783,0.606929222369425,0.617546049438137,0.626728564702791,0.635838087000318,0.647754188883901,0.658389264194395,0.668100978470724,0.674487863094391,0.679633867276888,0.685075492976252,0.690309088719302,0.705626662871032,0.718564666294403,0.723480742630448,0.731141354530491,0.736842105263158,0.742495410567192,0.747006375935679,0.749864050598725,0.751988145942138,0.753948007109515,0.755648743243588,0.757072106102577,0.758331234785528,0.759462625776006,0.760429782590447,0.761057522107745,0.761791101427377,0.763659721385844,0.765645130091716,0.767196230643178,0.768174336402688,0.769240033722751,0.769962664097314,0.770725440603798,0.771188945945058,0.77163055339618,0.77205391260552,0.772517417946781,0.772772893331727
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86848391176057e-05,0.000522692145566952,0.000730644934663482,0.000854292538991148,0.000882394267247436,0.000938597723760011,0.000944218069411269,0.000949838415062526,0.000949838415062526,0.000949838415062526,0.00732893072923985,0.0152648587888155,0.0388815512153997,0.0734298159336799,0.133415765069552,0.16008992553042,0.196790782633132,0.236268090487565,0.267545314036813,0.286587045103274,0.303745960376563,0.320910495995504,0.330538148096108,0.337979485738373,0.344707039482928,0.352710411690319,0.364546859631867,0.378249262329633,0.393901924968386,0.406626387522833,0.415607699873542,0.424600252915554,0.432328228186033,0.440236054517353,0.446823099620627,0.4511732471547,0.456276521006042,0.460536743009695,0.463925811437403,0.46619081073486,0.467680202332443,0.469017844597443,0.470153154418997,0.471395250807925,0.472272024729521,0.473255585218491,0.474042433609667,0.474767458198679,0.475335113109456,0.4759758325137,0.476582829844035,0.477066179570044,0.4775439089504,0.477785583813405,0.478027258676409,0.47834761837853,0.478594913587186,0.478819727413236,0.478999578474076,0.479173809189265,0.479291836447942,0.479364900941408
